ID,kidon,phylum,class,order,family,genus,s2003,s2005,s2006,s2007,s2015,s2017,s2019,s2021,s2023,s2050,s3013,s3016,s3017,s3029,s3037,s4001,s4005,s4007,s4016,s4018,s4028,s4029,s4032,s5001,s5010,s5011,s5014,s5026,s5030,s6010,s6011,s6016,s6017,s7005,s7006,s7011,s7012,s7014,s7022,s7025,s7033,s7039,s7041,s7064,s7065,s7067,s7071,s2002,s2004,s2008,s2014,s2033,s2047,s2051,s3009,s3012,s3018,s3020,s3021,s3025,s3026,s3039,s3041,s4023,s4030,s4033,s4034,s5007,s5009,s5012,s5020,s5022,s5028,s5032,s6001,s6006,s6013,s6022,s6025,s7002,s7010,s7013,s7015,s7036,s7038,s7042,s7046,s7047,s7048,s7049,s7050,s7056,s7057,s7058,s2009,s2012,s2013,s2024,s2027,s2037,s2041,s2042,s2044,s2045,s2048,s2049,s3002,s3007,s3010,s3040,s4003,s4010,s4012,s4013,s4014,s4015,s4019,s4022,s5004,s5017,s5018,s5019,s5021,s5024,s5025,s5034,s6008,s6009,s6012,s6018,s6019,s6020,s6026,s6031,s6032,s6033,s7019,s7052,s7068,s7070
s__Bifidobacterium_dentium,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,0,0,0,0.0125,0,0,0,0.0107071,0,0,0,0,0.0118551,0.00253037,0,0.03797,0,0.0351944,0,0,0,0,0.0743631,0,0,0,0,0.00813021,0,0.0649619,0,0,0,0,0,0,0,0,0.0208789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031148,0,0.2920946,0,0,0.0013001,0.042139,0,0,0.0165103,0.0039531,0,0.0224035,0,0,0,0,0,0,0,0.00333004,0,0,0,0.00939059,0,0,0,0,0,0.03771,0.8864134,0,0,0,0,0,0,0.0211702,0,0,0.0590941,0,0,0,0,0,0,0,0,0,0.4292099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139229,0.0329318,0,0,0,0,0,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0.0269813
s__Enterococcus_avium,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,0,0,0,0,0,0,0,0,0,0,0,0,0.0269516,0,0,0,0,0,0,0,0,0.00020001,0.0551823,0,0,0,0,0,0,0,0,0,0,0.00488,0,0,0,0,0,0,0,0,0,0,0.00187027,0.00217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1264425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7122665,0,0,0.1763747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107815,0,0,0,0,0,0,0.00300324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Lactobacillus_amylovorus,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,0,0,0,0,0,0,0,0,0.2297006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8500243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868008,0.00575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Enterococcus_hirae,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,0.1160984,0,0,0,0,0,0,1.4244318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2430494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00737651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2872501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Bacteroides_sp_1_1_6,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6069655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Acidaminococcus_fermentans,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Acidaminococcaceae,g__Acidaminococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3719898,0,0,0,0,0.0261964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3863556,0.00099222,0,0,0,0,0,0,0,0,0,0,0,0,0.0204524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206204,0,0,0.0353122,0,0,0,0,0,0,0,0,0,0,0,0,0.9775494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Veillonella_sp_6_1_27,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Veillonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2684214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4693791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Bacteroides_oleiciplenus,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074,0,0,0,0.01279,0,0.0656655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467045,0,0,0,0,0,0,0,0,0,0,0.00602039,0,0,0.00334301,0,0,0,0,0,0.00864081,0,0.0419447,0,0,0,0,0,0,0,0,0,0,0,0,0.00951129,0,0,0.000313288,0,0.0127015,0,0,0.000570052,0,0,0,0,0,0,0.00421088,0,0,0.00119003,1.5496824,0,0,0,0,0,0,0,0,0,0.000150255,0,0,0,0,0,0
s__Anaerostipes_unclassified,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Anaerostipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10449,0,0,0,0,0.0149208,0,0,0,0,0,0,0,0,0,0,0.0100907,0,0,0,0.00554,0,0.00231277,0,0,0,0,0,0.00866127,0.43409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1427419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276782,0,0,0,0,0,0,0.000660006,0.04391,0,0.0126107,0,0,0.8803628,0,0,0.00409,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Pyramidobacter_piscolens,k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Pyramidobacter,0,0.00544012,0.010699,0,0,0,0,0.00024061,0,0,0,0,0,0,0,0,0,0,0,0.00210323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726019,0,0,0,0,0,0,0,0,0,0,0.01119,0,0,0,0,0.00277366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606413,0,0,0.00315004,0,0,0,0,0,0.0203013,0.07542,0,0.057702,0,0,0,0.00118,0,0,0,0.0485155,0,0,0,0.0666446,0,0,0,0,0,0.0149602,0.6857096,0,0,0,0,0,0,0,0,0,0,0,0,0.00585015,0,0,0,0.00284059,0,0,0,0,0.00522702,0,0,0,0,0,0,0,0,0.0054192,0,0,0,0.00525016,0,0.5099148
s__Pediococcus_lolii,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Pediococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6717506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Streptococcus_infantarius,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,0,0,0,0,0,0,0,1.0854021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638,0,0,0,0,0,0,0.4534525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124206,0,0.0145302,0.0504442,0,0,0,0,0,0,0,0,0,0,0.0477769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Veillonella_dispar,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Veillonella,0,0,0.00527926,0.0012,0,0.00102001,0,0.0750002,0.0015,0.000140001,0,0,0.000620267,0,0,0,0.00156,0.00144018,0.00480019,0.0153335,0.00497122,0,0.1713672,0,0.0030646,0,0.0324137,0.0233506,0,0,0.00833054,0,0,0,0,0.00043,0,0.00171014,0.3042095,0,0,0,0.00477,0.00261,0,0,0,0,0.00326088,0,0,0,0,0.00036,0,0,0.0490202,0,0.00262403,0,0.0696014,0.00290181,0,0.00723014,0.0333061,0,0.0070311,0,0,0.0440987,0,0,0.0268093,0,0,0,0,0.01217,0.00853054,0.01122,0,0,0,0,0,0.0579106,0,0.00079,0,0,0,0,0.1443015,0,0,0,0,0,0,0.00363,0,0.00740008,0,0,0,0.3461399,0,0,0.000140028,0,0,0.000410012,0,0,0,0,0.0535976,0,0.00401,0,0.00336018,0.00150013,0,0,0,0,0.0153,0.00173001,0,0,0.000670489,0,0.0373343,0,0,0,0.000860009,0,0,0
s__Turicibacter_unclassified,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Turicibacter,0,0,0,0,0,0,0,0,0,0.00260002,0.0162849,0,0,0.000933334,0,0.00302,0,0,0,0,0.00257063,0,0,0,0,0,0.00290023,0.0192205,0,0,0,0.06803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2155179,0.07296,0,0,0.00762,0,0,0,0.00398023,0,0,0,0,0,0.00342,0,0,0,0,0,0,0,0.2291188,0,0,0.0237214,0,0,0,0,0,0,0,0.00544,0,0,0,0,0,0.3346,0,0,0,0,0,0,0,0,0,0,0,0.0149,0,0,0,0,0,0.00376,0.00786,0.0111975,0,0.2428889,0,0,0,0,0,0.0923223,0,0,0,0,0,0,0,0,0,0,0,0.1011107,0,0,0,0,0,0,0.00433,0,0,0,0,0
s__Desulfovibrio_desulfuricans,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,0,0,0.00504842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295,0,0,0,0,0,0,0,0.00471,0,0.0183,0,0,0,0,0,0,0,0,0,0.00185,0,0.0019115,0,0,0,0,0.00491099,0.2977924,0.0103319,0.00300104,0,0,0,0,0,0,0,0.0757149,0.05418,0,0.0544991,0,0,0,0,0,0.0122712,0.0177838,0,0,0.0978267,0.0014,0,0,0.00485,0.00468,0,0,0,0,0.00202013,0.00710844,0,0,0,0.009862,0,0,0,0,0.4023551,0,0.0443811,0,0,0,0.00509107,0,0,0.043461,0,0,0,0,0,0,0.00122007,0,0,0,0.086577,0,0.15387,0,0,0,0.0316915
s__Lactobacillus_sanfranciscensis,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760029,0,0.1611194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000870393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172005,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1239132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Holdemania_filiformis,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemania,0.0363126,0,0,0.00186,0.04919,0,0,0.000370941,0,0,0.0225708,0,0,0.00102667,0,0.00292,0.01105,0,0,0,0,0,0,0.00200053,0,0,0.00353661,0.00198005,0,0.00678826,0,0.05198,0,0,0.00127,0.01913,0.08673,0,0,0.00874051,0,0.0216719,0.00627,0,0,0,0.01393,0.000980051,0.00562151,0,0,0,0.01874,0,0,0.00729033,0.0114938,0,0.00205667,0.00839067,0,0,0.00676,0,0,0.01124,0,0,0,0.00318713,0,0,0,0.0085505,0,0,0,0,0,0.0066,0.0592238,0,0.0554664,0.0250526,0,0,0.0185307,0.00242,0.0554546,0.042424,0.0123226,0.0101311,0,0,0.00283,0,0.05542,0,0,0,0,0.0196602,0,0.00133008,0.020204,0.0083,0.01717,0,0,0.0271532,0,0,0,0.031584,0,0,0,0,0,0,0.0610933,0.023162,0.0508411,0,0,0,0.0688,0.00246002,0,0.0119207,0.0050737,0,0,0.00481818,0.00183,0.02185,0.0101101,0.0224507,0,0.0176209
s__Eggerthella_lenta,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Eggerthella,0,0,0,0,0.00163,0,0.02123,0,0,0,0.0164313,0.00069001,0,0,0.00195069,0,0.00087,0.1261559,0.0215708,0,0,0.000690035,0.071043,0.00624164,0,0,0,0.00534014,0,0,0,0,0.0219914,0.01596,0.01352,0,0.00303,0.00024002,0,0.0485528,0.00663,0.00245022,0,0.00057,0,0.00905,0.00469,0.0019901,0.00516139,0.00293,0,0.00974013,0.00041,0,0,0.00775035,0,0,0.00145892,0,0,0,0.00364,0,0.00118093,0,0,0.00458,0.0137598,0.00180404,0.00467161,0.0153729,0.0023208,0,0,0.0195923,0.00493,0,0.00356022,0,0.0233115,0,0,0,0,0,0.00140006,9.00E-05,0.000350029,0.0451443,0.00108023,0,0.00356004,0.00126021,0.00019,0.00254017,0,0,0,0.01531,0.00149615,0.00279003,0.00138,0.00208013,0.0338602,0.00309,0,0,0.00109022,0,0,0,0.000600055,0,0,0.0700218,0.0387955,0.0165402,0.00225,0,0.00144008,0.2479812,0,0.0312418,0.00770457,0.0123922,0.00335,0,0.00163033,0.0203512,0,0.00015,0,0.00151257,0.00013,0.00069,0.00920009,0.0876626,0,0.0186209
s__Eubacterium_dolichum,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelotrichaceae_noname,0,0,0,0,0,0,0.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276374,0,0,0.0300954,0,0,0,0,0,0,0,0.0193813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224777,0,0,0,0,0.5907187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222451,0,0,0,0,0,0,0,0,0,0,0,0.0490089,0,0,0,0,0,0.08756,0,0,0,0,0,0,0,0.0342117
s__Mitsuokella_unclassified,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Mitsuokella,0,0,0.00662416,0,0,0,0,0,0,0,0,0.0843712,0,0,0,0.01742,0,0,0,0,0.0886717,0,0,0,0,0,0,0,0,0,0,0.15096,0,0,0,0,0,0,0,0,0.02855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1148318,0,0,0,0.00840523,0,0,0,0,0,0,0,0.0226607,0,0,0,0.00324019,0,0,0,0,0,0,0.0712246,0,0.0304335,0,0,0,0,0,0,0,0,0,0,0,0.15806,0,0,0.14328,0.06607,0,0,0,0,0.0392125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256954,0,0,0,0,0,0,0,0,0,0,0.0859126,0,0,0,0,0,0,0,0,0.0422021
s__Erysipelotrichaceae_bacterium_21_3,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelotrichaceae_noname,0,0,0,0,0.00085,0,0,0,0,0,0,0.00394006,0,0,0,0,0.00034,0.00431054,0.00225009,0,0,0.00539027,0,0,0,0,0,0,0,0,0,0.00442,0,0,0,0.00076,0,0.000830069,0.000170527,0,0,0,0,0,0.00589086,0.00015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588087,0,0,0.0225035,0,0.00241347,0,0.0255288,0,0,0,0,0,0,0,0.00310019,0,0,0,0,0.00160144,0,0,0.000400016,0.00811,0,0.000940089,0,0.000960108,0,0.000870148,0,0,0.00037,0,0,0,0,0,0,0,0.00306364,0.00123,0,0,0,0,0.0026466,0,0,0,0,0.00333008,0.00525075,0,0.00014,0,0.0036802,0.011451,0,0.00942292,0,0,0,0,0,0,0,0,0,0,0,0.00527,0,0.0190106,0.02248,0.00278014
s__Lactobacillus_salivarius,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,0,0,0,0,0,0.3984642,0,0,0,0,0.2592926,0,0,0,0,0,0,0,0,0,0,0,0.0601925,0,0,0,0,0.0508413,0,0.0121161,0,0,0,0,0,0,0,0.00625052,0,0,0,0,0.00308,0,0,0,0,0,0,0,0,0.0338505,0,0,0,0,0.00824104,0,0,0.050384,0,0,0,0.00898018,0.0891399,0,0.0173727,0,0.0274895,0,0,0,0,0,0.0207502,0,0,0.02748,0,0,0.00704045,0,0,0,0,0.00332208,0.0280611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958943,0,0,0,0,0,0,0.00990053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s__Bifidobacterium_animalis,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026661,0,0,0,0,0,0,0,0,0.1238631,0,0,0,0,0,0,0.00572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961844,0,0,0,0,0.013206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398546,0,0,0,0.06732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000580004,0.00428086,0,0,0,0,0.039437,0,0,0,0,0,0
s__Streptococcus_australis,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,0,0,0.00538966,0,0,0,0,0.0340864,0.00868002,0,0.0195481,0,0.00405175,0.00724889,0.0105438,0,0,0.00243031,0.0194508,0.0118582,0.0182645,0,0.00204009,0.00174046,0.00735504,0.00908,0.00274374,0.0319208,0.00275,0.00898387,0.00137009,0.00094,0,0.0059,0,0,0,0,0,0,0,0.0415237,0.00093,0,0,0.00399,0.02471,0.00461024,0.00244066,0,0.00504,0,0.01571,0.04495,0.00298624,0.0021501,0,0.0105702,0,0.0287723,0.028723,0.00798497,0,0.0310206,0,0,0,0,0.0113163,0,0.0562093,0,0.0156854,0.00240014,0.00187002,0.0535262,0,0,0,0,0.00756049,0,0.0105412,0.00500451,0,0,0,0,0,0.00136013,0.00919196,0.000480054,0.00232002,0.0596502,0,0,0.01475,0,0,0,0,0,0,0.00651041,0,0.02408,0,0,0.00500101,0,0,0,0.00239022,0,0.00687,0.00585015,0.000870124,0.0257802,0,0.0135928,0,0.022892,0,0,0,0,0,0.00772005,0,0.00213013,0.000180131,0,0.1622887,0.00713211,0,0.00834,0.0240402,0,0.01063,0.0161308
s__Blautia_hydrogenotrophica,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,0.0720352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158,0,0,0,0.02106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150068,0,0,0,0,0,0,0,0,0,0.3270424,0,0.00400138,0,0.0506006,0.0790192,0,0,0,0,0,0,0,0,0,0,0.00125005,0,0,0,0.00386082,0,0,0,0,0,0.03387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026365,0,0,0.0296801,0,0,0,0.0571605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186,0,0,0,0.00205,0,0.3441704,0,0
s__Clostridium_asparagiforme,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,0,0.000180004,0.0231143,0,0.08808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000840206,0.1089455,0,0,0,0,0,0,0.00279,0.00275962,0.00326021,0.00071,0,0.00269,0,0.00179,0.00199,0,0.00171593,0.0201412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000510023,0,0.00274004,0,0.000230018,0,0,0,0,0.00416326,0,0,0,0,0,0,0.0280252,0.00299103,0,0.00230003,0,0,0,0,0,0.0139809,0.0584,0,0.00571515,0.0235,0,0,0,0,0.0134713,0.000150032,0.0388044,0,0,0,0.0323922,0.01163,0,0,0,0,0.00708007,0.1472099,0,0.045474,0.08608,0.00374,0,0,0.00025003,0.0181929,0,0,0.000370751,0,0.0576615,0.00130019,0,0,0,0.00328018,0.00534046,0,0,0,0,0.00425,0,0,0,0,0,0,0,0,0,0.000330003,0.0801424,0,0.00346017
s__Slackia_piriformis,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Coriobacteriales,f__Coriobacteriaceae,g__Slackia,0.0230817,0,0.00577105,0,0,0,0,0.2012904,0,0,0,0,0,0,0,0.01501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2603136,0,0,0,0,0,0,0,0,0,0,0.0855899,0,0,0,0,0,0.010208,0.00906,0,0,0,0,0,0,0,0,0,0,0.01582,0,0,0,0,0,0.0191722,0,0,0,0,0,0,0,0,0.2228152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647509,0.00198006,0,0,0.00854,0,0,0,0,0,0,0,0,0,0,0,0,0.0984707,0,0,0,0,0,0,0.0495,0,0,0,0,0
s__Dorea_unclassified,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,0,0,0,0,0.00634,0,0,0,0,0,0.0918208,0,0,0,0,0,0.00493,0.00860109,0,0,0,0.0357218,0.3178534,0,0,0.02972,0,0.0219606,0,0,0,0,0,0.02414,0,0,0.03892,0,0,0,0,0,0,0,0.00375055,0,0,0,0,0.0223,0,0,0,0,0,0,0,0.0218203,0,0,0,0,0,0.00581011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381024,0,0,0,0,0,0,0.000662409,0,0,0.0036203,0,0,0,0,0,0,0,0.05201,0,0,0,0,0,0,0,0.1971741,0,0,0,0,0,0.00268701,0,0,0,0,0,0.0308744,0,0,0,0.00951051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05618,0,0,0.00295009,0,0
s__Streptococcus_mitis_oralis_pneumoniae,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,0,0,0.00320168,0,0,0,0.00358,0.000120305,0.00540001,0.00436004,0.00150612,0,0,0.0119985,0.00104037,0,0.00187,0,0,0.03259,0.0223055,0.00237012,0.022941,0.000650171,0,0,0,0,0.00136,0,0.000860056,0,0.00567037,0,0,0,0.00075,0,0.000564871,0,0,0.0157114,0.00587,0,0,0.00034,0,0.0289015,0,0,0.1057,0,0,0.01444,0.0299636,0,0.00745123,0.0129602,0.000871299,0,0.0517934,0.3031987,0.00016,0.00661013,0.00349274,0,0.012622,0,0,0.00549229,0.000440151,0.00640119,0.0223477,0.0017901,0.0126701,0.0299235,0.00182,0,0.00748047,0,0.00352023,0.02589,0.00615071,0,0,0,0,0,0.00200017,0.000590056,0,0,0.0096301,0.0122021,0,0.00364025,0,0,0,0,0,0.0148202,0.00456,0.00396025,0,0,0,0,0.000830168,0,0,0,0,0.00034069,0,0,0,0.00332003,0,0.0352674,0.00325017,0.000160014,0,0,0,0.0159129,0,0.000180001,0,0,0,0,0.00890103,0.00378643,0,0.00683,0.0112901,0,0,0.00678033
s__Proteus_mirabilis,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Proteus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3649069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5289033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
